Time, CellIndex, CellVscanning, CellVCutoffHigh, CellVmax, CellVmin, CellVCutoffLow, BalanceDelta, BalanceDeltaFromMinMax, HighestPackTemp, ISAcurrent, mtd1_output, ISAwattHours, ISAampSeconds, ISAampSecondsHB, ISAcAh,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1
Secs,nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu
737,   18,   3729,   4200,   3748,   3719,   3210,   37,   29,   30,   20769,   1041,   754,   24982,   0,   693
737.1,   18,   3729,   4200,   3748,   3719,   3210,   37,   29,   30,   20759,   1041,   754,   24985,   0,   693
737.2,   19,   3732,   4200,   3748,   3719,   3210,   37,   29,   30,   20761,   1041,   754,   24986,   0,   693
737.3,   20,   3726,   4200,   3748,   3719,   3210,   37,   29,   29,   20775,   1041,   754,   24988,   0,   693
737.4,   21,   3723,   4200,   3748,   3719,   3210,   37,   29,   30,   20766,   1041,   754,   24991,   0,   693
737.5,   22,   3729,   4200,   3748,   3719,   3210,   37,   29,   30,   20745,   1041,   754,   24992,   0,   693
737.6,   22,   3729,   4200,   3748,   3719,   3210,   37,   29,   30,   20761,   1041,   754,   24994,   0,   693
737.7,   23,   3719,   4200,   3748,   3719,   3210,   37,   29,   30,   20771,   1041,   755,   24997,   0,   693
737.8,   24,   3724,   4200,   3748,   3719,   3210,   37,   29,   30,   20762,   1041,   755,   24998,   0,   693
737.9,   25,   3717,   4200,   3748,   3719,   3209,   37,   29,   30,   20762,   1041,   755,   25001,   0,   694
738,   26,   3730,   4200,   3748,   3719,   3209,   37,   29,   30,   20759,   1041,   755,   25003,   0,   694
738.1,   27,   3713,   4200,   3748,   3719,   3209,   37,   29,   30,   20779,   1041,   755,   25004,   0,   694
738.2,   27,   3713,   4200,   3748,   3719,   3209,   37,   29,   30,   20763,   1041,   755,   25007,   0,   694
738.3,   0,   3721,   4200,   3748,   3719,   3209,   37,   29,   30,   20743,   1041,   755,   25009,   0,   694
738.4,   1,   3725,   4200,   3748,   3719,   3209,   37,   29,   30,   20778,   1041,   755,   25011,   0,   694
738.5,   2,   3731,   4200,   3748,   3719,   3209,   38,   29,   30,   20763,   1041,   755,   25013,   0,   694
738.6,   3,   3727,   4200,   3748,   3719,   3209,   37,   29,   30,   20749,   1041,   755,   25016,   0,   694
738.7,   4,   3730,   4200,   3748,   3719,   3209,   37,   29,   29,   20762,   1041,   755,   25017,   0,   694
738.8,   4,   3730,   4200,   3748,   3719,   3209,   37,   29,   29,   20752,   1041,   755,   25019,   0,   694
738.9,   5,   3727,   4200,   3748,   3719,   3209,   37,   29,   30,   20752,   1041,   755,   25022,   0,   694
739,   6,   3726,   4200,   3748,   3719,   3209,   37,   29,   30,   20774,   1041,   755,   25023,   0,   694
739.1,   7,   3713,   4200,   3748,   3719,   3209,   37,   29,   30,   20771,   1041,   755,   25026,   0,   694
739.2,   8,   3718,   4200,   3748,   3719,   3209,   37,   29,   30,   20789,   1041,   755,   25028,   0,   694
739.3,   9,   3727,   4200,   3748,   3719,   3209,   38,   29,   29,   20758,   1041,   755,   25029,   0,   694
739.4,   9,   3727,   4200,   3748,   3719,   3209,   38,   29,   29,   20769,   1041,   756,   25032,   0,   694
739.5,   10,   3721,   4200,   3748,   3719,   3209,   38,   29,   30,   20757,   1041,   756,   25034,   0,   694
739.6,   11,   3726,   4200,   3748,   3719,   3209,   38,   29,   29,   20766,   1041,   756,   25036,   0,   694
739.7,   12,   3750,   4200,   3748,   3719,   3209,   38,   29,   29,   20767,   1041,   756,   25038,   0,   694
739.8,   13,   3742,   4200,   3748,   3719,   3209,   38,   29,   29,   20774,   1041,   756,   25041,   0,   694
739.9,   14,   3746,   4200,   3748,   3719,   3210,   38,   29,   29,   20756,   1041,   756,   25042,   0,   695
740,   14,   3746,   4200,   3748,   3719,   3210,   38,   29,   29,   20760,   1041,   756,   25044,   0,   695
740.1,   15,   3728,   4200,   3748,   3719,   3210,   38,   29,   29,   20753,   1041,   756,   25047,   0,   695
740.2,   16,   3747,   4200,   3748,   3719,   3210,   37,   29,   30,   20750,   1041,   756,   25048,   0,   695
740.3,   17,   3733,   4200,   3748,   3719,   3210,   38,   29,   29,   20766,   1041,   756,   25051,   0,   695
740.4,   18,   3728,   4200,   3748,   3719,   3210,   38,   29,   30,   20773,   1041,   756,   25053,   0,   695
740.5,   19,   3731,   4200,   3748,   3719,   3210,   38,   29,   30,   20769,   1041,   756,   25054,   0,   695
740.6,   19,   3731,   4200,   3748,   3719,   3210,   38,   29,   30,   20750,   1041,   756,   25057,   0,   695
740.7,   20,   3726,   4200,   3748,   3719,   3210,   38,   29,   29,   20755,   1041,   756,   25059,   0,   695
740.8,   21,   3722,   4200,   3748,   3719,   3210,   37,   29,   30,   20773,   1041,   756,   25061,   0,   695
740.9,   22,   3727,   4200,   3748,   3719,   3210,   38,   29,   30,   20776,   1041,   756,   25063,   0,   696
741,   23,   3718,   4200,   3748,   3719,   3210,   37,   29,   30,   20762,   1041,   757,   25066,   0,   696
741.1,   24,   3722,   4200,   3748,   3719,   3210,   37,   29,   30,   20759,   1041,   757,   25067,   0,   696
741.2,   24,   3722,   4200,   3748,   3719,   3210,   37,   29,   30,   20758,   1041,   757,   25069,   0,   696
741.3,   25,   3716,   4200,   3748,   3719,   3210,   37,   29,   30,   20779,   1041,   757,   25072,   0,   696
741.4,   26,   3729,   4200,   3748,   3719,   3210,   38,   29,   29,   20787,   1041,   757,   25073,   0,   696
741.5,   27,   3712,   4200,   3748,   3719,   3210,   37,   29,   30,   20760,   1041,   757,   25076,   0,   696
741.6,   0,   3720,   4200,   3748,   3719,   3210,   37,   29,   30,   20766,   1041,   757,   25078,   0,   696
741.7,   1,   3724,   4200,   3748,   3719,   3210,   37,   29,   30,   20783,   1041,   757,   25079,   0,   696
741.8,   2,   3731,   4200,   3748,   3719,   3210,   37,   29,   30,   20782,   1041,   757,   25082,   0,   696
741.9,   2,   3731,   4200,   3748,   3719,   3210,   37,   29,   30,   20762,   1041,   757,   25084,   0,   696
742,   3,   3726,   4200,   3748,   3719,   3210,   37,   29,   30,   20781,   1041,   757,   25086,   0,   696
742.1,   4,   3730,   4200,   3748,   3719,   3210,   38,   29,   30,   20762,   1041,   757,   25088,   0,   696
742.2,   5,   3727,   4200,   3748,   3719,   3210,   38,   29,   30,   20790,   1041,   757,   25091,   0,   696
742.3,   6,   3725,   4200,   3748,   3719,   3210,   37,   29,   30,   20749,   1041,   757,   25092,   0,   696
742.4,   7,   3712,   4200,   3748,   3719,   3210,   37,   29,   30,   20765,   1041,   757,   25094,   0,   696
742.5,   7,   3712,   4200,   3748,   3719,   3210,   37,   29,   30,   20757,   1041,   757,   25097,   0,   696
742.6,   8,   3718,   4200,   3748,   3719,   3210,   37,   29,   30,   20749,   1041,   757,   25098,   0,   696
742.7,   9,   3726,   4200,   3748,   3719,   3210,   38,   29,   30,   20768,   1041,   758,   25101,   0,   696
742.8,   10,   3721,   4200,   3748,   3719,   3210,   37,   29,   30,   20780,   1041,   758,   25103,   0,   696
742.9,   11,   3725,   4200,   3748,   3719,   3210,   38,   29,   30,   20753,   1041,   758,   25104,   0,   696
743,   11,   3725,   4200,   3748,   3719,   3210,   38,   29,   30,   20752,   1041,   758,   25107,   0,   696
743.1,   12,   3748,   4200,   3748,   3719,   3210,   37,   29,   30,   20779,   1041,   758,   25109,   0,   696
743.2,   13,   3740,   4200,   3748,   3719,   3210,   37,   29,   30,   20789,   1041,   758,   25111,   0,   696
743.3,   14,   3745,   4200,   3748,   3719,   3210,   38,   29,   30,   20768,   1041,   758,   25113,   0,   696
743.4,   15,   3727,   4200,   3748,   3719,   3210,   38,   29,   30,   20762,   1041,   758,   25116,   0,   696
743.5,   16,   3746,   4200,   3748,   3719,   3210,   37,   29,   30,   20744,   1041,   758,   25117,   0,   696
743.6,   16,   3746,   4200,   3748,   3719,   3210,   37,   29,   30,   20795,   1041,   758,   25119,   0,   696
743.7,   17,   3732,   4200,   3748,   3719,   3210,   38,   29,   30,   20764,   1041,   758,   25122,   0,   696
743.8,   18,   3727,   4200,   3748,   3719,   3210,   37,   29,   29,   20778,   1041,   758,   25123,   0,   696
743.9,   19,   3731,   4200,   3748,   3719,   3209,   38,   29,   30,   20766,   1041,   758,   25126,   0,   697
744,   20,   3725,   4200,   3748,   3719,   3209,   38,   29,   30,   20775,   1041,   758,   25128,   0,   697
744.1,   21,   3721,   4200,   3748,   3719,   3209,   37,   29,   30,   20757,   1041,   758,   25129,   0,   697
744.2,   21,   3721,   4200,   3748,   3719,   3209,   37,   29,   30,   20785,   1041,   758,   25132,   0,   697
744.3,   22,   3727,   4200,   3748,   3719,   3209,   37,   29,   30,   20769,   1041,   759,   25134,   0,   697
744.4,   23,   3717,   4200,   3748,   3719,   3209,   38,   29,   30,   20769,   1041,   759,   25136,   0,   697
744.5,   24,   3722,   4200,   3748,   3719,   3209,   38,   29,   30,   20773,   1041,   759,   25138,   0,   697
744.6,   25,   3715,   4200,   3748,   3719,   3209,   37,   29,   30,   20772,   1041,   759,   25141,   0,   697
744.7,   26,   3729,   4200,   3748,   3719,   3209,   38,   29,   30,   20756,   1041,   759,   25142,   0,   697
744.8,   26,   3729,   4200,   3748,   3719,   3209,   38,   29,   30,   20754,   1041,   759,   25144,   0,   697
744.9,   27,   3712,   4200,   3748,   3719,   3209,   37,   29,   30,   20768,   1041,   759,   25147,   0,   697
745,   0,   3720,   4200,   3748,   3719,   3209,   38,   29,   30,   20794,   1041,   759,   25148,   0,   697
745.1,   1,   3724,   4200,   3748,   3719,   3209,   38,   29,   30,   20785,   1041,   759,   25151,   0,   697
745.2,   2,   3730,   4200,   3748,   3719,   3209,   38,   29,   30,   20772,   1041,   759,   25153,   0,   697
745.3,   3,   3725,   4200,   3748,   3719,   3209,   37,   29,   29,   20760,   1041,   759,   25154,   0,   697
745.4,   3,   3725,   4200,   3748,   3719,   3209,   37,   29,   29,   20767,   1041,   759,   25157,   0,   697
745.5,   4,   3729,   4200,   3748,   3719,   3209,   37,   29,   29,   20760,   1041,   759,   25159,   0,   697
745.6,   5,   3726,   4200,   3748,   3719,   3209,   37,   29,   29,   20782,   1041,   759,   25161,   0,   697
745.7,   6,   3724,   4200,   3748,   3719,   3209,   37,   29,   29,   20777,   1041,   759,   25163,   0,   697
745.8,   7,   3711,   4200,   3748,   3719,   3209,   37,   29,   29,   20758,   1041,   759,   25166,   0,   697
745.9,   8,   3717,   4200,   3748,   3719,   3210,   37,   29,   29,   20778,   1041,   759,   25167,   0,   698
746,   8,   3717,   4200,   3748,   3719,   3210,   37,   29,   29,   20771,   1041,   760,   25169,   0,   698
746.1,   9,   3726,   4200,   3748,   3719,   3210,   37,   29,   30,   20763,   1041,   760,   25172,   0,   698
746.2,   10,   3720,   4200,   3748,   3719,   3210,   37,   29,   29,   20752,   1041,   760,   25173,   0,   698
746.3,   11,   3724,   4200,   3748,   3719,   3210,   37,   29,   29,   20781,   1041,   760,   25176,   0,   698
746.4,   12,   3748,   4200,   3748,   3719,   3210,   37,   29,   30,   20785,   1041,   760,   25178,   0,   698
746.5,   13,   3739,   4200,   3748,   3719,   3210,   37,   29,   30,   20763,   1041,   760,   25179,   0,   698
746.6,   14,   3744,   4200,   3748,   3719,   3210,   37,   29,   30,   20772,   1041,   760,   25182,   0,   698
746.7,   14,   3744,   4200,   3748,   3719,   3210,   37,   29,   30,   20769,   1041,   760,   25184,   0,   698
746.8,   15,   3727,   4200,   3748,   3719,   3210,   38,   29,   30,   20773,   1041,   760,   25186,   0,   698
746.9,   16,   3745,   4200,   3748,   3719,   3209,   37,   29,   30,   20757,   1041,   760,   25188,   0,   699
747,   17,   3731,   4200,   3748,   3719,   3209,   37,   29,   30,   20757,   1041,   760,   25191,   0,   699
747.1,   18,   3727,   4200,   3748,   3719,   3209,   37,   29,   30,   20754,   1041,   760,   25192,   0,   699
747.2,   19,   3730,   4200,   3748,   3719,   3209,   38,   29,   30,   20786,   1041,   760,   25194,   0,   699
747.3,   19,   3730,   4200,   3748,   3719,   3209,   38,   29,   30,   20774,   1041,   760,   25197,   0,   699
747.4,   20,   3724,   4200,   3748,   3719,   3209,   36,   29,   30,   20790,   1041,   760,   25198,   0,   699
747.5,   21,   3721,   4200,   3748,   3719,   3209,   37,   29,   30,   20775,   1041,   760,   25201,   0,   699
747.6,   22,   3726,   4200,   3748,   3719,   3209,   37,   29,   30,   20788,   1041,   761,   25203,   0,   699
747.7,   23,   3716,   4200,   3748,   3719,   3209,   37,   29,   30,   20775,   1041,   761,   25204,   0,   699
747.8,   24,   3721,   4200,   3748,   3719,   3209,   37,   29,   30,   20769,   1041,   761,   25207,   0,   699
747.9,   24,   3721,   4200,   3748,   3719,   3209,   37,   29,   30,   20776,   1041,   761,   25209,   0,   699
748,   25,   3714,   4200,   3748,   3719,   3209,   38,   29,   30,   20735,   1041,   761,   25211,   0,   699
748.1,   26,   3728,   4200,   3748,   3719,   3209,   36,   29,   30,   20768,   1041,   761,   25213,   0,   699
748.2,   27,   3711,   4200,   3748,   3719,   3209,   37,   29,   30,   20781,   1041,   761,   25216,   0,   699
748.3,   0,   3719,   4200,   3748,   3719,   3209,   38,   29,   30,   20759,   1041,   761,   25217,   0,   699
748.4,   1,   3722,   4200,   3748,   3719,   3209,   38,   29,   30,   20772,   1041,   761,   25219,   0,   699
748.5,   1,   3722,   4200,   3748,   3719,   3209,   38,   29,   30,   20769,   1041,   761,   25222,   0,   699
748.6,   2,   3729,   4200,   3748,   3719,   3209,   38,   29,   30,   20740,   1041,   761,   25223,   0,   699
748.7,   3,   3724,   4200,   3748,   3719,   3209,   36,   29,   30,   20759,   1041,   761,   25226,   0,   699
748.8,   4,   3728,   4200,   3748,   3719,   3209,   38,   29,   30,   20757,   1041,   761,   25228,   0,   699
748.9,   5,   3725,   4200,   3748,   3719,   3209,   38,   29,   30,   20772,   1041,   761,   25229,   0,   700
749,   6,   3724,   4200,   3748,   3719,   3209,   37,   29,   30,   20770,   1041,   761,   25232,   0,   700
749.1,   6,   3724,   4200,   3748,   3719,   3209,   37,   29,   30,   20782,   1041,   761,   25234,   0,   700
749.2,   7,   3710,   4200,   3748,   3719,   3209,   38,   29,   30,   20763,   1041,   761,   25236,   0,   700
749.3,   8,   3716,   4200,   3748,   3719,   3209,   36,   29,   30,   20771,   1041,   762,   25238,   0,   700
749.4,   9,   3726,   4200,   3748,   3719,   3209,   37,   29,   30,   20790,   1041,   762,   25241,   0,   700
749.5,   10,   3719,   4200,   3748,   3719,   3209,   38,   29,   30,   20798,   1041,   762,   25243,   0,   700
749.6,   11,   3724,   4200,   3748,   3719,   3209,   37,   29,   30,   20765,   1041,   762,   25244,   0,   700
749.7,   11,   3724,   4200,   3748,   3719,   3209,   37,   29,   30,   20782,   1041,   762,   25247,   0,   700
749.8,   12,   3747,   4200,   3748,   3719,   3209,   37,   29,   30,   20776,   1041,   762,   25249,   0,   700
749.9,   13,   3739,   4200,   3748,   3719,   3210,   37,   29,   30,   20809,   1041,   762,   25251,   0,   701
750,   14,   3743,   4200,   3748,   3719,   3210,   37,   29,   30,   20785,   1041,   762,   25253,   0,   701
750.1,   15,   3726,   4200,   3748,   3719,   3210,   37,   29,   30,   20790,   1041,   762,   25256,   0,   701
750.2,   16,   3745,   4200,   3748,   3719,   3210,   37,   29,   30,   20801,   1041,   762,   25257,   0,   701
750.3,   16,   3745,   4200,   3748,   3719,   3210,   37,   29,   30,   20786,   1041,   762,   25259,   0,   701
750.4,   17,   3730,   4200,   3748,   3719,   3210,   37,   29,   30,   20756,   1041,   762,   25262,   0,   701
750.5,   18,   3726,   4200,   3748,   3719,   3210,   37,   29,   30,   20765,   1041,   762,   25263,   0,   701
750.6,   19,   3729,   4200,   3748,   3719,   3210,   37,   29,   30,   20771,   1041,   762,   25266,   0,   701
750.7,   20,   3724,   4200,   3748,   3719,   3210,   37,   29,   30,   20775,   1041,   762,   25268,   0,   701
750.8,   21,   3720,   4200,   3748,   3719,   3210,   37,   29,   30,   20766,   1041,   762,   25269,   0,   701
750.9,   21,   3720,   4200,   3748,   3719,   3209,   37,   29,   30,   20776,   1041,   762,   25272,   0,   701
751,   22,   3726,   4200,   3748,   3719,   3209,   37,   29,   30,   20756,   1041,   763,   25274,   0,   701
751.1,   23,   3716,   4200,   3748,   3719,   3209,   37,   29,   30,   20767,   1041,   763,   25276,   0,   701
751.2,   24,   3721,   4200,   3748,   3719,   3209,   37,   29,   30,   20776,   1041,   763,   25278,   0,   701
751.3,   25,   3713,   4200,   3748,   3719,   3209,   37,   29,   30,   20784,   1041,   763,   25281,   0,   701
751.4,   26,   3727,   4200,   3748,   3719,   3209,   37,   29,   30,   20783,   1041,   763,   25282,   0,   701
751.5,   27,   3710,   4200,   3748,   3719,   3209,   37,   29,   30,   20752,   1041,   763,   25284,   0,   701
751.6,   27,   3710,   4200,   3748,   3719,   3209,   37,   29,   30,   20776,   1041,   763,   25287,   0,   701
751.7,   0,   3719,   4200,   3748,   3719,   3209,   37,   29,   30,   20757,   1041,   763,   25288,   0,   701
751.8,   1,   3722,   4200,   3748,   3719,   3209,   37,   29,   29,   20776,   1041,   763,   25291,   0,   701
751.9,   2,   3728,   4200,   3748,   3719,   3210,   37,   29,   29,   20775,   1041,   763,   25293,   0,   702
752,   3,   3723,   4200,   3748,   3719,   3210,   37,   29,   29,   20814,   1041,   763,   25294,   0,   702
752.1,   4,   3727,   4200,   3748,   3719,   3210,   37,   29,   30,   20792,   1041,   763,   25297,   0,   702
