Time, CellIndex, CellVscanning, CellVCutoffHigh, CellVmax, CellVmin, CellVCutoffLow, BalanceDelta, BalanceDeltaFromMinMax, HighestPackTemp, DischargeAmps, ISAcurrent, mtd1_output, ISAwattHours, ISAampSeconds, ISAcAh,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1
Secs,nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu
260.5,   10,   3969,   4200,   4010,   3969,   3205,   42,   41,   26,  -20,   19226,   1113,   148,   4747,   65
260.6,   10,   3969,   4200,   4010,   3969,   3205,   42,   41,   26,  -20,   19228,   1113,   148,   4749,   65
260.7,   11,   3974,   4200,   4010,   3969,   3205,   42,   41,   26,  -20,   19226,   1113,   148,   4750,   65
260.8,   12,   4003,   4200,   4010,   3969,   3205,   42,   41,   26,  -20,   19217,   1113,   148,   4752,   65
260.9,   13,   3993,   4200,   4010,   3969,   3205,   41,   41,   26,  -19,   19218,   1113,   148,   4755,   65
261,   14,   3993,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19211,   1113,   148,   4756,   65
261.1,   14,   3993,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19209,   1113,   148,   4758,   65
261.2,   15,   3981,   4200,   4010,   3969,   3206,   42,   41,   26,  -20,   19232,   1113,   148,   4761,   65
261.3,   16,   3995,   4200,   4010,   3969,   3206,   41,   41,   26,  -19,   19224,   1113,   148,   4762,   65
261.4,   17,   3985,   4200,   4010,   3969,   3206,   41,   41,   26,  -19,   19242,   1113,   148,   4764,   65
261.5,   18,   3978,   4200,   4010,   3969,   3206,   41,   41,   26,  -19,   19219,   1111,   149,   4766,   65
261.6,   19,   3977,   4200,   4010,   3969,   3206,   41,   41,   26,  -19,   19205,   1113,   149,   4767,   65
261.7,   19,   3977,   4200,   4010,   3969,   3206,   41,   41,   26,  -19,   19235,   1113,   149,   4770,   65
261.8,   20,   3972,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19229,   1113,   149,   4772,   65
261.9,   21,   3972,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19238,   1113,   149,   4773,   65
262,   22,   3978,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19216,   1113,   149,   4776,   65
262.1,   23,   3969,   4200,   4010,   3969,   3206,   41,   41,   26,  -19,   19228,   1113,   149,   4778,   65
262.2,   24,   3966,   4200,   4010,   3969,   3206,   41,   41,   26,  -19,   19222,   1113,   149,   4779,   65
262.3,   24,   3966,   4200,   4010,   3969,   3206,   41,   41,   26,  -19,   19238,   1113,   149,   4781,   65
262.4,   25,   3967,   4200,   4010,   3969,   3206,   43,   41,   26,  -19,   19229,   1113,   149,   4784,   65
262.5,   26,   3977,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19222,   1111,   149,   4785,   65
262.6,   27,   3967,   4200,   4010,   3969,   3206,   42,   41,   26,  -20,   19232,   1111,   149,   4787,   65
262.7,   0,   3975,   4200,   4010,   3969,   3206,   42,   41,   26,  -20,   19221,   1111,   149,   4789,   65
262.8,   1,   3978,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19226,   1111,   149,   4791,   65
262.9,   2,   3984,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19209,   1111,   149,   4793,   65
263,   2,   3984,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19213,   1111,   149,   4795,   65
263.1,   3,   3978,   4200,   4010,   3969,   3205,   42,   41,   26,  -20,   19218,   1111,   149,   4796,   65
263.2,   4,   3982,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19232,   1111,   150,   4799,   65
263.3,   5,   3979,   4200,   4010,   3969,   3205,   42,   41,   26,  -20,   19234,   1111,   150,   4801,   65
263.4,   6,   3974,   4200,   4010,   3969,   3205,   42,   41,   26,  -20,   19228,   1111,   150,   4802,   65
263.5,   7,   3960,   4200,   4010,   3969,   3205,   41,   41,   26,  -19,   19242,   1111,   150,   4804,   65
263.6,   7,   3960,   4200,   4010,   3969,   3205,   41,   41,   26,  -19,   19228,   1111,   150,   4807,   65
263.7,   8,   3966,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19236,   1111,   150,   4808,   65
263.8,   9,   3972,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19220,   1111,   150,   4810,   65
263.9,   10,   3968,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19231,   1111,   150,   4813,   65
264,   11,   3972,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19240,   1111,   150,   4814,   66
264.1,   12,   4002,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19209,   1111,   150,   4816,   66
264.2,   12,   4002,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19236,   1111,   150,   4818,   66
264.3,   13,   3993,   4200,   4010,   3969,   3205,   41,   41,   26,  -19,   19200,   1111,   150,   4820,   66
264.4,   14,   3992,   4200,   4010,   3969,   3205,   42,   41,   26,  -20,   19218,   1111,   150,   4822,   66
264.5,   15,   3980,   4200,   4010,   3969,   3205,   42,   41,   26,  -20,   19221,   1111,   150,   4824,   66
264.6,   16,   3994,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19240,   1111,   150,   4825,   66
264.7,   17,   3985,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19232,   1111,   150,   4828,   66
264.8,   17,   3985,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19207,   1111,   150,   4830,   66
264.9,   18,   3977,   4200,   4010,   3969,   3205,   41,   41,   26,  -20,   19225,   1111,   151,   4831,   66
265,   19,   3975,   4200,   4010,   3969,   3205,   41,   41,   26,  -20,   19229,   1111,   151,   4833,   66
265.1,   20,   3972,   4200,   4010,   3969,   3205,   41,   41,   26,  -19,   19227,   1111,   151,   4836,   66
265.2,   21,   3971,   4200,   4010,   3969,   3205,   43,   41,   26,  -19,   19250,   1111,   151,   4837,   66
265.3,   22,   3977,   4200,   4010,   3969,   3205,   41,   41,   26,  -20,   19229,   1111,   151,   4839,   66
265.4,   22,   3977,   4200,   4010,   3969,   3205,   41,   41,   26,  -20,   19219,   1111,   151,   4842,   66
265.5,   23,   3967,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19230,   1111,   151,   4843,   66
265.6,   24,   3966,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19239,   1111,   151,   4845,   66
265.7,   25,   3966,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19230,   1111,   151,   4847,   66
265.8,   26,   3976,   4200,   4010,   3969,   3205,   41,   41,   26,  -19,   19224,   1111,   151,   4848,   66
265.9,   27,   3965,   4200,   4010,   3969,   3205,   41,   41,   26,  -20,   19210,   1111,   151,   4851,   66
266,   27,   3965,   4200,   4010,   3969,   3205,   41,   41,   26,  -20,   19218,   1111,   151,   4853,   66
266.1,   0,   3974,   4200,   4010,   3969,   3205,   42,   41,   26,  -20,   19250,   1111,   151,   4854,   66
266.2,   1,   3977,   4200,   4010,   3969,   3205,   42,   41,   26,  -20,   19225,   1111,   151,   4857,   66
266.3,   2,   3983,   4200,   4010,   3969,   3205,   42,   41,   26,  -20,   19217,   1111,   151,   4859,   66
266.4,   3,   3977,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19223,   1111,   151,   4860,   66
266.5,   4,   3982,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19211,   1111,   151,   4862,   66
266.6,   4,   3982,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19232,   1111,   152,   4865,   66
266.7,   5,   3978,   4200,   4010,   3969,   3205,   41,   41,   26,  -19,   19228,   1111,   152,   4866,   66
266.8,   6,   3974,   4200,   4010,   3969,   3205,   42,   41,   26,  -20,   19232,   1111,   152,   4868,   66
266.9,   7,   3959,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19228,   1111,   152,   4870,   66
267,   8,   3965,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19227,   1111,   152,   4872,   67
267.1,   8,   3965,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19238,   1111,   152,   4874,   67
267.2,   9,   3970,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19242,   1111,   152,   4876,   67
267.3,   10,   3967,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19257,   1111,   152,   4877,   67
267.4,   11,   3971,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19228,   1111,   152,   4880,   67
267.5,   12,   4001,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19258,   1111,   152,   4882,   67
267.6,   12,   4001,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19248,   1111,   152,   4883,   67
267.7,   13,   3992,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19233,   1111,   152,   4886,   67
267.8,   14,   3991,   4200,   4010,   3969,   3206,   42,   41,   26,  -20,   19232,   1111,   152,   4888,   67
267.9,   15,   3979,   4200,   4010,   3969,   3206,   42,   41,   26,  -20,   19258,   1111,   152,   4889,   67
268,   16,   3993,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19250,   1111,   152,   4891,   67
268.1,   17,   3983,   4200,   4010,   3969,   3205,   42,   41,   26,  -20,   19230,   1111,   152,   4894,   67
268.2,   18,   3976,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19223,   1111,   153,   4895,   67
268.3,   18,   3976,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19236,   1111,   153,   4897,   67
268.4,   19,   3975,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19242,   1111,   153,   4899,   67
268.5,   20,   3971,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19232,   1111,   153,   4901,   67
268.6,   21,   3970,   4200,   4010,   3969,   3205,   43,   41,   26,  -19,   19232,   1111,   153,   4903,   67
268.7,   22,   3976,   4200,   4010,   3969,   3205,   42,   41,   26,  -20,   19238,   1111,   153,   4905,   67
268.8,   23,   3967,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19238,   1111,   153,   4906,   67
268.9,   23,   3967,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19238,   1111,   153,   4909,   67
269,   24,   3965,   4200,   4010,   3969,   3205,   43,   41,   26,  -20,   19223,   1111,   153,   4911,   67
269.1,   25,   3965,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19267,   1111,   153,   4912,   67
269.2,   26,   3975,   4200,   4010,   3969,   3205,   43,   41,   26,  -19,   19255,   1111,   153,   4914,   67
269.3,   27,   3965,   4200,   4010,   3969,   3205,   43,   41,   26,  -20,   19242,   1111,   153,   4917,   67
269.4,   0,   3972,   4200,   4010,   3969,   3205,   42,   41,   26,  -20,   19261,   1111,   153,   4918,   67
269.5,   0,   3972,   4200,   4010,   3969,   3205,   42,   41,   26,  -20,   19236,   1111,   153,   4920,   67
269.6,   1,   3975,   4200,   4010,   3969,   3205,   43,   41,   26,  -19,   19231,   1111,   153,   4923,   67
269.7,   2,   3982,   4200,   4010,   3969,   3205,   41,   41,   26,  -20,   19247,   1111,   153,   4924,   67
269.8,   3,   3976,   4200,   4010,   3969,   3205,   43,   41,   26,  -19,   19242,   1111,   153,   4926,   67
269.9,   4,   3980,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19231,   1111,   154,   4928,   67
270,   5,   3977,   4200,   4010,   3969,   3205,   43,   41,   26,  -19,   19247,   1111,   154,   4930,   68
270.1,   5,   3977,   4200,   4010,   3969,   3205,   43,   41,   26,  -19,   19250,   1111,   154,   4932,   68
270.2,   6,   3973,   4200,   4010,   3969,   3205,   43,   41,   26,  -20,   19225,   1111,   154,   4934,   68
270.3,   7,   3958,   4200,   4010,   3969,   3205,   43,   41,   26,  -19,   19241,   1111,   154,   4935,   68
270.4,   8,   3964,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19243,   1111,   154,   4938,   68
270.5,   9,   3970,   4200,   4010,   3969,   3205,   43,   41,   26,  -20,   19257,   1111,   154,   4940,   68
270.6,   10,   3966,   4200,   4010,   3969,   3205,   43,   41,   26,  -20,   19233,   1111,   154,   4941,   68
270.7,   10,   3966,   4200,   4010,   3969,   3205,   43,   41,   26,  -20,   19250,   1111,   154,   4943,   68
270.8,   11,   3970,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19254,   1111,   154,   4946,   68
270.9,   12,   4000,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19230,   1111,   154,   4947,   68
271,   13,   3990,   4200,   4010,   3969,   3205,   41,   41,   26,  -20,   19237,   1111,   154,   4949,   68
271.1,   14,   3990,   4200,   4010,   3969,   3205,   42,   41,   26,  -20,   19263,   1111,   154,   4952,   68
271.2,   15,   3977,   4200,   4010,   3969,   3205,   41,   41,   26,  -19,   19243,   1111,   154,   4953,   68
271.3,   15,   3977,   4200,   4010,   3969,   3205,   41,   41,   26,  -19,   19252,   1111,   154,   4955,   68
271.4,   16,   3993,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19239,   1111,   154,   4957,   68
271.5,   17,   3982,   4200,   4010,   3969,   3205,   42,   41,   26,  -20,   19236,   1111,   154,   4958,   68
271.6,   18,   3975,   4200,   4010,   3969,   3205,   41,   41,   26,  -20,   19258,   1111,   155,   4961,   68
271.7,   19,   3974,   4200,   4010,   3969,   3205,   42,   41,   26,  -20,   19257,   1111,   155,   4963,   68
271.8,   20,   3970,   4200,   4010,   3969,   3205,   43,   41,   26,  -19,   19241,   1111,   155,   4964,   68
271.9,   20,   3970,   4200,   4010,   3969,   3205,   43,   41,   26,  -19,   19259,   1111,   155,   4967,   68
272,   21,   3969,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19237,   1111,   155,   4969,   68
272.1,   22,   3975,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19239,   1111,   155,   4970,   68
272.2,   23,   3966,   4200,   4010,   3969,   3206,   43,   41,   26,  -19,   19240,   1111,   155,   4972,   68
272.3,   24,   3964,   4200,   4010,   3969,   3206,   43,   41,   26,  -19,   19248,   1111,   155,   4975,   68
272.4,   25,   3964,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19223,   1111,   155,   4976,   68
272.5,   25,   3964,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19241,   1111,   155,   4978,   68
272.6,   26,   3974,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19251,   1111,   155,   4980,   68
272.7,   27,   3964,   4200,   4010,   3969,   3206,   43,   41,   26,  -20,   19231,   1111,   155,   4982,   68
272.8,   0,   3972,   4200,   4010,   3969,   3206,   43,   41,   26,  -19,   19231,   1111,   155,   4984,   68
272.9,   1,   3975,   4200,   4010,   3969,   3206,   41,   41,   26,  -19,   19244,   1111,   155,   4986,   68
273,   2,   3982,   4200,   4010,   3969,   3205,   41,   41,   26,  -19,   19257,   1111,   155,   4987,   68
273.1,   3,   3975,   4200,   4010,   3969,   3205,   43,   41,   26,  -19,   19243,   1111,   155,   4990,   68
273.2,   3,   3975,   4200,   4010,   3969,   3205,   43,   41,   26,  -20,   19242,   1111,   156,   4992,   68
273.3,   4,   3980,   4200,   4010,   3969,   3205,   41,   41,   26,  -20,   19242,   1111,   156,   4993,   68
273.4,   5,   3976,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19260,   1111,   156,   4996,   68
273.5,   6,   3971,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19236,   1111,   156,   4998,   68
273.6,   7,   3958,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19235,   1111,   156,   4999,   68
273.7,   7,   3958,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19251,   1111,   156,   5001,   68
273.8,   8,   3963,   4200,   4010,   3969,   3205,   43,   41,   26,  -19,   19248,   1111,   156,   5004,   68
273.9,   9,   3969,   4200,   4010,   3969,   3205,   42,   41,   26,  -20,   19247,   1111,   156,   5005,   68
274,   10,   3965,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19252,   1111,   156,   5007,   69
274.1,   11,   3969,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19243,   1111,   156,   5009,   69
274.2,   12,   3999,   4200,   4010,   3969,   3206,   42,   41,   26,  -20,   19265,   1111,   156,   5011,   69
274.3,   12,   3999,   4200,   4010,   3969,   3206,   42,   41,   26,  -20,   19266,   1111,   156,   5013,   69
274.4,   13,   3990,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19251,   1111,   156,   5015,   69
274.5,   14,   3988,   4200,   4010,   3969,   3206,   42,   41,   26,  -20,   19236,   1111,   156,   5016,   69
274.6,   15,   3977,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19248,   1111,   156,   5019,   69
274.7,   16,   3992,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19218,   1111,   156,   5021,   69
274.8,   17,   3982,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19220,   1111,   156,   5022,   69
274.9,   17,   3982,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19248,   1111,   157,   5024,   69
275,   18,   3974,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19239,   1111,   157,   5027,   69
275.1,   19,   3973,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19251,   1111,   157,   5028,   69
275.2,   20,   3969,   4200,   4010,   3969,   3206,   42,   41,   26,  -20,   19268,   1111,   157,   5030,   69
275.3,   21,   3968,   4200,   4010,   3969,   3206,   42,   41,   26,  -20,   19261,   1111,   157,   5033,   69
275.4,   22,   3974,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19252,   1111,   157,   5034,   69
275.5,   22,   3974,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19242,   1111,   157,   5036,   69
275.6,   23,   3965,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19220,   1111,   157,   5038,   69
275.7,   24,   3963,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19257,   1111,   157,   5040,   69
275.8,   25,   3963,   4200,   4010,   3969,   3206,   42,   41,   26,  -19,   19272,   1111,   157,   5042,   69
275.9,   26,   3973,   4200,   4010,   3969,   3206,   42,   41,   26,  -20,   19276,   1111,   157,   5044,   69
276,   27,   3963,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19241,   1111,   157,   5045,   69
276.1,   27,   3963,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19235,   1111,   157,   5048,   69
276.2,   0,   3971,   4200,   4010,   3969,   3205,   42,   41,   26,  -20,   19247,   1111,   157,   5050,   69
276.3,   1,   3974,   4200,   4010,   3969,   3205,   42,   41,   26,  -19,   19230,   1111,   157,   5051,   69
